0.0;1000
0.0999789;1000
0.1999578;1000
0.2999367;1000
0.3999156;1000
0.4998945;1000
0.5998734;1000
0.6998523;1000
0.7998312;1000
0.8998101000000001;1000
0.999789;1000
1.0997679;1000
1.1997468;1000
1.2997257;1000
1.3997046;1000
1.4996835;1000
1.5996624;1000
1.6996413;1000
1.7996202000000001;1000
1.8995991;1000
1.999578;1000
2.0995569;1000
2.1995358;1000
2.2995147;1000
2.3994936;1000
2.4994725;1000
2.5994514;1000
2.6994303;750
2.7327566;750
2.7660829;750
2.7994092;750
2.8327355;750
2.8660618;750
2.8993881;750
2.9327144;510
2.9660407;510
2.999367;510
3.0326933;510
3.0660196;510
3.0993459;510
3.1326722;510
3.1659985;970
3.1993248;370
3.2326511;370
3.2659774;370
3.2993037;370
3.33263;370
3.3659563;370
3.3992826;370
3.4326089;278
3.4659352;278
3.4992615;278
3.5325878;278
3.5659141;278
3.5992404000000002;278
3.6325667;278
3.665893;208
3.6992193;209
3.7325456;209
3.7658719;209
3.7991982;209
3.8325245;209
3.8658508;209
3.8991771;209
3.9325034;16?
3.9658297;161
3.999156;161
4.0324823;161
4.0658086;161
4.0991349;161
4.1324612;161
4.1657875;188
4.1991138;126
4.2324401;126
4.2657664;126
4.2990927;126
4.332419;126
4.3657453;126
4.3990716;126
4.4323979;106
4.4657242;105
4.4990505;105
4.5323768;105
4.5657031;105
4.5990294;105
4.6323557;105
4.665682;888
4.6990083;842
4.7323346;842
4.7656609;842
4.7989872;842
4.8323135;842
4.8656398;842
4.8989661;842
4.9322924;688
4.9656187;688
4.998945;688
5.0322713;???
5.0655976;688
5.0989239;688
5.1322502;688
5.1655765;688
5.1989028;56?
5.2322291;564
5.2655554;564
5.2988817;564
5.332208;564
5.3655343;564
5.3988606;564
5.4321869;468
5.4655132;468
5.4988395;468
5.5321658;468
5.5654921;468
5.5988184;468
5.6321447000000004;468
5.665471;988
5.6987973;377
5.7321236;377
5.7654499;377
5.7987762;???
5.8321025;377
5.8654288;377
5.8987551;377
5.9320814;310
5.9654077;310
5.998734;310
6.0320603;310
6.0653866;310
6.0987129;310
6.1320392;310
6.1653655;?98
6.1986918;256
6.2320181;256
6.2653444;256
6.2986707;256
6.331997;256
6.3653233;256
6.3986496;256
6.4319759;21?
6.4653022;212
6.4986285;212
6.5319548;212
6.5652811;212
6.5986074;212
6.6319337;212
6.66526;?7?
6.6985863;177
6.7319126;177
6.7652389;177
6.7985652;177
6.8318915;177
6.8652178;177
6.8985441;177
6.9318704;1?8
6.9651967;148
6.998523;148
7.0318493;148
7.0651756;148
7.0985019;148
7.1318282;148
7.1651545;188
7.1984808000000005;122
7.2318071;122
7.2651334;122
7.2984597;122
7.331786;122
7.3651123;122
7.3984386;122
7.4317649;108
7.4650912;106
7.4984175;106
7.5317438;106
7.5650701;106
7.5983964;106
7.6317227;106
7.665049;986
7.6983753;946
7.7317016;946
7.7650279;946
7.7983542;946
7.8316805;946
7.8650068;946
7.8983331;946
7.9316594;891
7.9649857;831
7.998312;831
8.031638300000001;831
8.0649646;831
8.0982909;831
8.1316172;831
8.1649435;834
8.1982698;734
8.2315961;734
8.2649224;734
8.2982487;734
8.331575;734
8.3649013;734
8.3982276;734
8.4315539;649
8.4648802;649
8.4982065;649
8.5315328;649
8.5648591;649
8.5981854;649
8.6315117;649
8.664838;689
8.6981643;584
8.7314906;584
8.7648169;584
8.7981432;584
8.8314695;584
8.8647958;584
8.8981221;584
8.9314484;514
8.9647747;511
8.998101;511
9.0314273;511
9.0647536;511
9.0980799;511
9.1314062;511
9.1647325;994
9.1980588;45?
9.2313851;454
9.2647114;45?
9.2980377;454
9.331364;454
9.3646903;454
9.3980166;454
