0.0;???
0.0166767;???
0.0333534;???
0.0500301;???
0.0667068;???
0.0833835;???
0.1000602;???
0.1167369;???
0.1334136;???
0.1500903;???
0.166767;???
0.18344370000000002;???
0.2001204;???
0.21679710000000002;???
0.2334738;???
0.2501505;???
0.2668272;???
0.28350390000000003;1000
0.333534;???
0.35021070000000004;???
0.36688740000000003;???
0.3835641;1000
0.43359420000000004;???
0.45027090000000003;???
0.4669476;???
0.4836243;1000
0.5336544;?
0.5503311000000001;???
0.5670078000000001;???
0.5836845;???
0.6003612;???
0.6170379;???
0.6337146;???
0.6503913;???
0.667068;???
0.6837447;1000
0.7337748000000001;???
0.7504515;???
0.7671282;???
0.7838049;1
0.8004816;???
0.8171583;???
0.833835;???
0.8505117000000001;1
0.8671884000000001;???
0.8838651000000001;???
0.9005418000000001;???
0.9172185;1000
0.9672486;???
0.9839253;???
1.000602;1000
1.0506321;???
1.0673088;???
1.0839855;1000
1.1340156000000001;???
1.1506923;1000
1.2007224;???
1.2173991;???
1.2340758;1000
1.2841059000000001;???
1.3007826;???
1.3174593;1000
1.3674894;???
1.3841661;???
1.4008428000000002;1000
1.4508729;???
1.4675496000000001;???
1.4842263;???
1.500903;1000
1.5509331000000002;???
1.5676098;1000
1.6176399000000001;???
1.6343166;???
1.6509933;???
1.66767;1000
1.7177001;???
1.7343768000000002;???
1.7510535;???
1.7677302000000001;1000
1.8177603;???
1.834437;???
1.8511137000000002;1000
1.9011438;???
1.9178205000000002;???
1.9344972;???
1.9511739000000001;???
1.9678506;???
1.9845273;???
2.001204;???
2.0178807;???
2.0345574;???
2.0512341000000003;???
2.0679108;???
2.0845875;990
2.1012642;???
2.1179409000000002;???
2.1346176;???
2.1512943;???
2.167971;950
2.1846477;950
2.2013244000000003;???
2.2180011;???
2.2346778;???
2.2513545;950
2.2680312000000002;950
2.2847079;???
2.3013846;???
2.3180613;???
2.334738;6?0
2.3514147000000003;640
2.3680914;???
2.3847681;???
2.4014448;???
2.4181215000000003;???
2.4347982;???
2.4514749;???
2.4681516;???
2.4848283;640
2.5015050000000003;???
2.5181817;???
2.5348584;???
2.5515351;???
2.5682118000000003;640
2.5848885;480
2.6015652;7
2.6182419;???
2.6349186;???
2.6515953000000003;460
2.668272;460
2.6849487;460
2.7016254;???
2.7183021000000003;???
2.7349788;???
2.7516555;???
2.7683322;???
2.7850089000000002;???
2.8016856000000003;???
2.8183623;???
2.835039;???
2.8517157;???
2.8683924000000003;???
2.8850691;0
2.9017458;???
2.9184225;335
2.9350992000000002;???
2.9517759000000003;???
2.9684526;???
2.9851293;335
3.001806;?
3.0184827000000003;???
3.0351594;???
3.0518361;???
3.0685128;335
3.0851895000000003;29?
3.1018662000000004;???
3.1185429;???
3.1352196;???
3.1518963;???
3.1685730000000003;???
3.1852497;???
3.2019264;???
3.2186031;???
3.2352798000000003;254
