0.0;1000
0.03333333333333333;1000
0.06666666666666667;1000
0.1;1000
0.13333333333333333;1000
0.16666666666666666;1000
0.2;1000
0.23333333333333334;1000
0.26666666666666666;1000
0.3;1000
0.3333333333333333;1000
0.36666666666666664;1000
0.4;1000
0.43333333333333335;1000
0.4666666666666667;1800
0.5;1000
0.5333333333333333;1000
0.5666666666666667;1000
0.6;1000
0.6333333333333333;850
0.6666666666666666;850
0.7;850
0.7333333333333333;850
0.7666666666666667;850
0.8;850
0.8333333333333334;850
0.8666666666666667;190
0.9;147
0.9333333333333333;147
0.9666666666666667;147
1.0;147
1.0333333333333334;147
1.0666666666666667;147
1.1;147
1.1333333333333333;463
1.1666666666666667;463
1.2;463
1.2333333333333334;463
1.2666666666666666;463
1.3;463
1.3333333333333333;463
1.3666666666666667;463
1.4;207
1.4333333333333333;207
1.4666666666666666;207
1.5;207
1.5333333333333334;207
1.5666666666666667;207
1.6;207
1.6333333333333333;157
1.6666666666666667;157
1.7;157
1.7333333333333334;157
1.7666666666666666;157
1.8;157
1.8333333333333333;157
1.8666666666666667;157
1.9;144
1.9333333333333333;144
1.9666666666666666;144
2.0;144
2.033333333333333;144
2.066666666666667;144
2.1;144
2.1333333333333333;144
2.1666666666666665;144
2.2;144
2.2333333333333334;144
2.2666666666666666;144
2.3;144
2.3333333333333335;144
2.3666666666666667;144
2.4;146
2.433333333333333;146
2.466666666666667;146
2.5;146
2.533333333333333;146
2.566666666666667;146
2.6;146
2.6333333333333333;146
2.6666666666666665;146
2.7;146
2.7333333333333334;146
2.7666666666666666;146
2.8;146
2.8333333333333335;146
2.8666666666666667;146
2.9;145
2.933333333333333;145
2.966666666666667;145
3.0;145
3.033333333333333;145
3.066666666666667;145
3.1;145
3.1333333333333333;142
3.1666666666666665;142
3.2;142
3.2333333333333334;142
3.2666666666666666;142
3.3;142
3.3333333333333335;142
3.3666666666666667;142
3.4;138
3.433333333333333;138
3.466666666666667;138
3.5;138
3.533333333333333;138
3.566666666666667;138
3.6;138
3.6333333333333333;134
3.6666666666666665;134
3.7;134
3.7333333333333334;134
3.7666666666666666;134
3.8;134
3.8333333333333335;134
3.8666666666666667;1?4
3.9;129
3.933333333333333;129
3.966666666666667;129
4.0;129
4.033333333333333;129
4.066666666666666;129
4.1;129
4.133333333333334;128
4.166666666666667;128
4.2;128
4.233333333333333;128
4.266666666666667;128
4.3;128
4.333333333333333;128
4.366666666666666;128
4.4;127
4.433333333333334;127
4.466666666666667;127
4.5;127
4.533333333333333;127
4.566666666666666;127
4.6;127
4.633333333333334;123
4.666666666666667;123
4.7;123
4.733333333333333;123
4.766666666666667;123
4.8;123
4.833333333333333;123
4.866666666666666;12?
4.9;122
4.933333333333334;122
