0.0;1000
0.0500301;1000
0.1000602;1000
0.1500903;1000
0.2001204;1000
0.2501505;1000
0.3001806;1000
0.35021070000000004;1000
0.4002408;1000
0.45027090000000003;1000
0.500301;1000
0.5503311000000001;1000
0.6003612;1008
0.6170379;1000
0.667068;1000
0.7170981000000001;1000
0.7671282;1000
0.8171583;1000
0.8671884000000001;1000
0.9172185;1000
0.9672486;1000
1.0172787;1000
1.0673088;1000
1.1173389;1000
1.167369;1000
1.2173991;1000
1.2674292;1000
1.3174593;1000
1.3674894;1000
1.4175195;1000
1.4675496000000001;1000
1.5175797;1000
1.5676098;1000
1.6176399000000001;1000
1.66767;1000
1.7177001;1000
1.7677302000000001;1000
1.8177603;1000
1.8677904;1000
1.9178205000000002;1000
1.9678506;1000
2.0178807;1000
2.0679108;1000
2.1179409000000002;1000
2.167971;1000
2.2180011;1000
2.2680312000000002;1000
2.3180613;1000
2.3680914;1000
2.4181215000000003;1000
2.4681516;1000
2.5181817;1000
2.5682118000000003;1000
2.6182419;1000
2.668272;1000
2.7183021000000003;1080
2.7349788;1000
2.7850089000000002;1000
2.835039;1000
2.8850691;1000
2.9350992000000002;1000
2.9851293;1000
3.0351594;1000
3.0851895000000003;1000
3.1352196;1000
3.1852497;1000
3.2352798000000003;1000
3.2853099;1000
3.33534;1000
3.3853701000000003;1000
3.4354002;1000
3.4854303;1000
3.5354604000000003;1000
3.5854905;1000
3.6355206;1000
3.6855507000000003;1000
3.7355808;1000
3.7856109;1000
3.8356410000000003;1000
3.8856711;1000
3.9357012;1000
3.9857313000000003;1000
4.0357614;1000
4.0857915;1000
4.1358216;1000
4.185851700000001;1000
4.2358818000000005;1000
4.2859119;1000
4.335942;1000
4.3859721;1080
4.402648800000001;1000
4.4526789;1000
4.502709;1080
4.5193857;1000
4.5694158;1000
4.6194459000000005;1080
4.6361226;1000
4.6861527;1000
4.7361828;1800
4.7528595000000005;1000
4.8028896;1000
4.8529197;1800
4.8695964;1000
4.919626500000001;1000
4.9696566;1000
5.0196867;1000
5.0697168;1000
5.1197469;1000
5.169777;1800
5.1864537;1000
5.2364838;1000
5.2865139;1000
5.336544;1000
5.386574100000001;1000
5.4366042000000006;1000
5.4866343;1000
5.5366644;1000
5.5866945;1000
5.6367246;1000
5.686754700000001;1000
5.736784800000001;1000
5.7868149;1000
5.836845;1000
5.8868751;1000
5.9369052;1000
5.986935300000001;1000
6.036965400000001;1000
6.0869955000000004;1000
6.1370256;1000
6.1870557;1000
6.2370858;1000
6.287115900000001;1000
6.337146000000001;1000
6.3871761000000005;1000
6.4372062;1000
6.4872363;1000
6.5372664;1000
6.587296500000001;1000
6.637326600000001;1000
6.6873567000000005;1000
6.7373868;1000
6.7874169;1000
6.837447;1000
6.8874771;1000
6.937507200000001;1000
6.9875373000000005;1000
7.0375674;1000
7.0875975;1000
7.1376276;1000
7.1876577;1000
7.237687800000001;1000
7.2877179000000005;1000
7.337748;1000
7.3877781;1000
7.4378082;1000
7.4878383;1000
7.537868400000001;1000
7.5878985000000005;1000
7.6379286;1000
7.6879587;1000
7.7379888;1000
7.7880189;1000
7.838049000000001;1000
7.888079100000001;1000
7.9381092;1000
7.9881393;1000
8.038169400000001;1000
8.0881995;1000
8.1382296;1000
8.1882597;1000
8.2382898;1000
8.288319900000001;1000
8.33835;1000
8.388380100000001;1000
8.4384102;1000
8.4884403;1000
8.5384704;1000
8.5885005;1000
8.638530600000001;1080
8.6552073;1000
8.7052374;688
8.721914100000001;688
8.7385908;688
8.7552675;688
8.7719442;688
8.7886209;688
8.805297600000001;688
8.8219743;688
8.838651;688
8.8553277;688
8.8720044;688
8.888681100000001;688
8.9053578;688
8.9220345;688
8.9387112;688
8.9553879;98?
8.972064600000001;981
8.988741300000001;981
9.005418;981
9.0220947;981
9.0387714;981
9.055448100000001;981
9.072124800000001;981
9.0888015;981
9.1054782;981
9.1221549;981
9.1388316;981
9.155508300000001;981
9.172185;981
9.1888617;981
9.2055384;2?8
9.2222151;246
9.238891800000001;246
9.2555685;246
9.2722452;246
9.2889219;246
9.3055986;246
9.322275300000001;246
9.338952;246
9.3556287;246
9.3723054;246
9.3889821;246
9.405658800000001;246
9.4223355;246
9.4390122;246
9.4556889;4081
9.4723656;4031
9.489042300000001;4031
9.505719000000001;4031
9.5223957;4031
9.5390724;4031
9.5557491;4031
9.572425800000001;4031
9.589102500000001;4031
9.6057792;4031
9.6224559;4031
9.6391326;4031
9.655809300000001;4031
9.672486000000001;4031
9.6891627;4031
9.7058394;1091
9.7225161;1051
9.7391928;1051
9.755869500000001;1051
9.7725462;1051
9.7892229;1051
9.8058996;1051
9.8225763;1051
9.839253000000001;1051
9.8559297;1051
9.8726064;1051
9.8892831;1051
9.9059598;1051
9.922636500000001;1051
9.9393132;11051
9.9559899;552?
9.9726666;5522
