0.0;1000
0.10133489999999999;1000
0.20266979999999998;1000
0.3040047;1000
0.40533959999999997;1000
0.5066745;1000
0.6080094;1000
0.7093443;1000
0.8106791999999999;1000
0.9120140999999999;1000
1.013349;1000
1.1146839;1000
1.2160188;1000
1.3173537;1000
1.4186886;1000
1.5200235;1000
1.6213583999999999;1000
1.7226933;1000
1.8240281999999999;1000
1.9253631;1000
2.026698;1000
2.1280329;1000
2.2293678;1000
2.3307027;1000
2.4320376;1000
2.5333725;1000
2.6347074;1000
2.7360423;1000
2.8373772;1000
2.9387121;1000
3.040047;1000
3.1413819;1000
3.2427167999999997;1000
3.3440517;1000
3.4453866;1000
3.5467215;1000
3.6480563999999998;1000
3.7493913;1000
3.8507262;1000
3.9520611;1000
4.053396;1000
4.1547309;1000
4.2560658;1000
4.3574007;1000
4.4587356;1000
4.5600705;1000
4.6614054;1000
4.7627403;1000
4.8640752;1000
4.9654101;1000
5.066745;1000
5.1680798999999995;1000
5.2694148;1000
5.3707497;1000
5.4720846;1000
5.5734195;1000
5.6747544;1000
5.7760893;1000
5.8774242;1800
5.9112025;1000
6.0125374;1000
6.1138723;1000
6.2152072;1080
6.2489855;1080
6.2827638;1000
6.3840987;1000
6.4854335999999995;1000
6.5867685;1000
6.6881034;1000
6.7894383;1000
6.8907732;1000
6.9921081;1000
7.093443;1000
7.1947779;1000
7.2961127999999995;1000
7.3974477;1000
7.4987826;1000
7.6001175;1000
7.7014524;980
7.7352307;980
7.769009;980
7.8027873;980
7.8365656;900
7.8703439;980
7.9041222;980
7.9379005;880
7.9716788;640
8.0054571;640
8.039235399999999;640
8.0730137;640
8.106792;640
8.1405703;640
8.1743486;640
8.2081269;470
8.2419052;470
8.2756835;470
8.3094618;470
8.3432401;470
8.3770184;?78
8.4107967;478
8.444575;990
8.4783533;350
8.5121316;350
8.5459099;350
8.5796882;350
8.6134665;350
8.6472448;350
8.681023099999999;?60
8.7148014;264
8.7485797;264
8.782358;26?
8.8161363;26?
8.8499146;264
8.8836929;26?
8.9174712;264
8.9512495;289
8.9850278;285
9.018806099999999;285
9.0525844;285
9.0863627;285
9.120141;285
9.1539193;285
9.1876976;?89
9.2214759;163
9.2552542;163
9.2890325;163
9.3228108;163
9.356589099999999;163
9.3903674;163
9.4241457;163
9.457924;129
9.4917023;125
9.5254806;125
9.5592589;125
9.5930372;125
9.6268155;125
9.6605938;125
9.6943721;188
9.7281504;182
9.7619287;182
9.795707;182
9.8294853;182
9.8632636;182
9.8970419;182
9.9308202;882
9.9645985;83?
9.998376799999999;83?
10.0321551;834
10.0659334;83?
10.0997117;834
10.13349;83?
10.1672683;834
10.2010466;89?
10.2348249;697
10.2686032;697
10.3023815;697
10.336159799999999;697
10.3699381;697
10.4037164;697
10.4374947;69?
10.471273;554
10.5050513;554
10.5388296;554
10.5726079;55?
10.6063862;554
10.6401645;554
10.6739428;55?
10.7077211;45?
10.7414994;452
10.7752777;452
10.809056;452
10.8428343;452
10.8766126;452
10.9103909;452
10.9441692;968
10.977947499999999;369
11.0117258;369
11.0455041;369
11.0792824;369
11.1130607;369
11.146839;369
11.1806173;369
11.2143956;303
11.2481739;303
11.2819522;383
11.315730499999999;383
11.3495088;383
11.3832871;303
11.4170654;383
11.4508437;?8?
11.484622;252
11.5184003;252
11.5521786;252
11.5859569;252
11.6197352;252
11.653513499999999;252
11.6872918;29?
11.7210701;210
11.7548484;210
11.7886267;210
11.822405;210
11.8561833;210
11.8899616;210
11.9237399;210
11.957518199999999;178
11.9912965;175
12.0250748;175
12.0588531;175
12.0926314;175
12.1264097;175
12.160188;175
12.1939663;1?8
12.2277446;148
12.2615229;148
12.295301199999999;148
12.3290795;148
12.3628578;148
12.3966361;148
12.4304144;148
12.4641927;127
12.497971;127
12.5317493;127
12.5655276;127
12.5993059;127
12.633084199999999;127
12.6668625;127
12.7006408;1?7
12.7344191;111
12.7681974;111
12.8019757;111
12.835754;111
12.8695323;111
12.9033106;111
12.9370889;981
12.970867199999999;981
13.0046455;981
13.0384238;981
13.0722021;981
13.1059804;981
13.1397587;981
13.173537;981
13.2073153;872
13.2410936;872
13.274871899999999;872
13.3086502;872
13.3424285;872
13.3762068;872
13.4099851;872
13.4437634;89?
13.4775417;791
13.51132;791
13.5450983;791
13.5788766;791
13.612654899999999;791
13.6464332;791
13.6802115;991
13.7139898;686
13.7477681;686
13.7815464;686
13.8153247;686
13.849103;686
13.8828813;686
13.9166596;686
13.950437899999999;688
13.9842162;613
14.0179945;613
14.0517728;613
14.0855511;613
14.1193294;613
14.1531077;613
14.186886;649
14.2206643;549
14.254442599999999;549
14.2882209;549
14.3219992;549
14.3557775;549
14.3895558;549
14.4233341;549
14.4571124;489
14.4908907;489
14.524669;489
14.5584473;489
14.592225599999999;489
14.6260039;489
14.6597822;489
14.6935605;489
14.7273388;439
14.7611171;439
14.7948954;439
14.8286737;439
14.862452;439
14.8962303;?39
14.930008599999999;939
14.9637869;397
14.9975652;397
15.0313435;397
15.0651218;397
15.0989001;397
15.1326784;397
15.1664567;397
15.200235;387
15.234013299999999;361
15.267791599999999;361
15.3015699;361
15.3353482;361
15.3691265;361
15.4029048;361
15.4366831;381?
15.4704614;338
15.5042397;338
15.538018;330
15.571796299999999;330
15.6055746;338
15.6393529;338
15.6731312;338
15.7069095;388
15.7406878;38?
15.7744661;384
15.8082444;384
15.8420227;384
15.875801;384
15.909579299999999;38?
15.9433576;?88
15.9771359;278
16.0109142;278
16.0446925;278
16.078470799999998;278
16.1122491;278
16.1460274;278
16.1798057;278
16.213584;257
16.2473623;257
16.2811406;257
16.3149189;257
16.3486972;257
16.382475499999998;257
16.4162538;257
16.4500321;299
16.4838104;239
16.5175887;239
16.551367;239
16.5851453;239
16.6189236;239
16.6527019;239
16.6864802;2?9
16.7202585;225
16.7540368;225
16.7878151;225
16.8215934;225
16.8553717;225
16.88915;225
16.9229283;225
16.9567066;289
16.9904849;289
17.0242632;289
17.058041499999998;289
17.0918198;289
17.1255981;289
17.1593764;289
17.1931547;?88
17.226933;196
17.2607113;196
17.2944896;196
17.3282679;196
17.362046199999998;196
17.3958245;196
17.4296028;196
17.4633811;185
17.4971594;185
17.5309377;185
17.564716;185
17.5984943;185
17.6322726;185
17.6660509;185
17.6998292;189
17.7336075;175
17.7673858;179
17.8011641;179
17.8349424;179
17.8687207;175
17.902499;175
17.9362773;189
17.9700556;187
18.0038339;187
18.037612199999998;167
18.0713905;187
18.1051688;167
18.1389471;187
18.1727254;187
18.2065037;169
18.240282;159
18.2740603;159
18.3078386;159
18.3416169;159
18.3753952;159
18.4091735;159
18.4429518;158
18.4767301;192
18.5105084;192
18.5442867;152
18.578065;152
18.6118433;152
18.6456216;152
18.6793999;192
18.713178199999998;148
18.7469565;146
18.7807348;148
18.8145131;146
18.8482914;146
18.8820697;148
18.915848;146
18.9496263;148
18.9834046;1?8
19.017182899999998;1?8
19.0509612;1?8
19.0847395;148
19.1185178;148
19.1522961;148
19.1860744;198
19.2198527;135
19.253631;135
19.2874093;135
19.3211876;135
19.3549659;135
19.3887442;135
19.4225225;135
19.4563008;1?9
19.4900791;129
19.5238574;129
19.5576357;129
19.591414;129
19.6251923;129
19.6589706;129
19.692748899999998;129
19.7265272;125
19.7603055;125
19.7940838;129
19.8278621;129
19.8616404;125
19.8954187;125
19.929197;129
19.9629753;12?
19.996753599999998;121
20.0305319;121
20.0643102;121
20.0980885;121
20.1318668;121
20.1656451;121
20.1994234;1?8
20.2332017;118
20.26698;118
20.3007583;118
20.3345366;118
20.3683149;118
20.4020932;118
20.4358715;118
20.4696498;115
20.5034281;115
20.5372064;115
20.5709847;115
20.604763;115
20.6385413;115
20.672319599999998;115
20.7060979;118
20.7398762;112
20.7736545;112
20.8074328;112
20.8412111;112
20.8749894;112
