#Thorlabs FTS
[SpectrumHeader]
#Date;20230228
#Time;16265107
#GMTTime;13265107
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00748474
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;25.000065
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9800.742188
#WnrMax;51237.843750
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.951682434e+02;7.792829419e-04
1.953688049e+02;1.468574977e-03
1.955693665e+02;2.571442164e-03
1.957699585e+02;1.698339009e-03
1.959705658e+02;-4.844191135e-04
1.961711884e+02;7.563065155e-04
1.963718262e+02;9.630941786e-04
1.965724945e+02;8.022593684e-04
1.967731781e+02;1.077976194e-03
1.969738770e+02;1.606433420e-03
1.971746063e+02;2.755253343e-03
1.973753357e+02;-2.316787140e-04
1.975760956e+02;1.445598551e-03
1.977768860e+02;6.184481317e-04
1.979776764e+02;1.192858210e-03
1.981784973e+02;1.606433420e-03
1.983793335e+02;5.495189107e-04
1.985801849e+02;5.265425425e-04
1.987810516e+02;1.997032203e-03
1.989819489e+02;6.184481317e-04
1.991828613e+02;1.813221024e-03
1.993837891e+02;-7.084390381e-05
1.995847473e+02;1.261787373e-03
1.997857208e+02;3.657077323e-04
1.999867096e+02;2.962041181e-03
2.001877136e+02;7.333301473e-04
2.003887329e+02;1.169881783e-03
2.005897827e+02;4.805897188e-04
2.007908478e+02;-1.311569591e-03
2.009919281e+02;6.873773527e-04
2.011930389e+02;2.508257166e-04
2.013941650e+02;6.873773527e-04
2.015953064e+02;1.589201129e-04
2.017964630e+02;1.359437010e-04
2.019976349e+02;1.836197451e-03
2.021988373e+02;1.238810946e-03
2.024000549e+02;1.928103040e-03
2.026012878e+02;2.278493193e-04
