#Thorlabs FTS
[SpectrumHeader]
#Date;20230228
#Time;16493718
#GMTTime;13493718
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00748474
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;164.611147
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9800.742188
#WnrMax;51237.843750
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.951682434e+02;5.106680561e-03
1.953688049e+02;8.668806986e-04
1.955693665e+02;5.454204977e-03
1.957699585e+02;2.928859787e-03
1.959705658e+02;2.002127701e-03
1.961711884e+02;3.577572294e-03
1.963718262e+02;2.697176766e-03
1.965724945e+02;5.778561346e-03
1.967731781e+02;5.083512049e-03
1.969738770e+02;2.952028066e-03
1.971746063e+02;5.732224789e-03
1.973753357e+02;2.233810723e-03
1.975760956e+02;2.720345045e-03
1.977768860e+02;1.422920031e-03
1.979776764e+02;3.647077130e-03
1.981784973e+02;5.245690234e-03
1.983793335e+02;3.044701414e-03
1.985801849e+02;2.303315559e-03
1.987810516e+02;4.087274894e-03
1.989819489e+02;1.978959423e-03
1.991828613e+02;4.689651076e-03
1.993837891e+02;3.021532902e-03
1.995847473e+02;6.334600504e-03
1.997857208e+02;2.488662023e-03
1.999867096e+02;6.890639663e-03
2.001877136e+02;3.878760152e-03
2.003887329e+02;5.014006980e-03
2.005897827e+02;7.742075250e-04
2.007908478e+02;3.253216157e-03
2.009919281e+02;1.886286074e-03
2.011930389e+02;2.558166860e-03
2.013941650e+02;3.484899178e-03
2.015953064e+02;5.222521722e-03
2.017964630e+02;2.164305653e-03
2.019976349e+02;7.493015844e-03
2.021988373e+02;1.978959423e-03
2.024000549e+02;4.318958148e-03
2.026012878e+02;2.952028066e-03
2.028025513e+02;2.048464259e-03
2.030038147e+02;1.492424984e-03
2.032051086e+02;4.735987633e-03
2.034064178e+02;1.561929821e-03
2.036077576e+02;8.025886491e-03
2.038091125e+02;1.214405289e-03
2.040104675e+02;2.558166860e-03
2.042118683e+02;3.322720993e-03
2.044132690e+02;3.044701414e-03
2.046147003e+02;3.091037972e-03
2.048161469e+02;5.222521722e-03
2.050176086e+02;5.454204977e-03
2.052190857e+02;3.878760152e-03
2.054205933e+02;3.623908851e-03
2.056221161e+02;3.554404015e-03
2.058236542e+02;9.827222675e-04
2.060252075e+02;3.994601779e-03
2.062267914e+02;3.438562388e-03
2.064283905e+02;5.129848607e-03
2.066300049e+02;4.759155679e-03
2.068316345e+02;5.755392835e-03
2.070332947e+02;2.743513323e-03
2.072349548e+02;3.438562388e-03
2.074366455e+02;5.361531861e-03
2.076383667e+02;5.593214650e-03
2.078400879e+02;8.900490357e-04
2.080418396e+02;2.766681602e-03
2.082436066e+02;2.882523229e-03
2.084453888e+02;4.133611452e-03
2.086472015e+02;1.353415078e-03
