#Thorlabs FTS
[SpectrumHeader]
#Date;20230228
#Time;16241084
#GMTTime;13241084
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00748474
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;6.253125
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9800.742188
#WnrMax;51237.843750
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.951682434e+02;2.686320338e-03
1.953688049e+02;8.495201473e-04
1.955693665e+02;2.686320338e-03
1.957699585e+02;1.033200184e-03
1.959705658e+02;2.801120514e-03
1.961711884e+02;2.135280287e-03
1.963718262e+02;2.801120514e-03
1.965724945e+02;5.740000634e-04
1.967731781e+02;4.523120821e-03
1.969738770e+02;2.066400368e-03
1.971746063e+02;1.699040295e-03
1.973753357e+02;1.446480281e-03
1.975760956e+02;3.673600731e-04
1.977768860e+02;2.433760324e-03
1.979776764e+02;7.806401118e-04
1.981784973e+02;2.456720453e-03
1.983793335e+02;1.148000127e-03
1.985801849e+02;3.214400494e-04
1.987810516e+02;3.466960508e-03
1.989819489e+02;2.915920457e-03
1.991828613e+02;2.158240415e-03
1.993837891e+02;1.767920330e-03
1.995847473e+02;2.594480524e-03
1.997857208e+02;2.341920277e-03
1.999867096e+02;2.915920457e-03
2.001877136e+02;2.181200311e-03
2.003887329e+02;8.954401710e-04
2.005897827e+02;1.239840174e-03
2.007908478e+02;4.132800736e-03
2.009919281e+02;1.630160259e-03
2.011930389e+02;2.158240415e-03
2.013941650e+02;2.066400339e-04
2.015953064e+02;2.250080463e-03
2.017964630e+02;1.492400188e-03
2.019976349e+02;9.413601365e-04
2.021988373e+02;1.813840237e-03
2.024000549e+02;2.824080409e-03
2.026012878e+02;6.658401107e-04
2.028025513e+02;1.308720210e-03
2.030038147e+02;2.984800376e-04
2.032051086e+02;2.043440240e-03
2.034064178e+02;2.296000253e-03
2.036077576e+02;2.043440240e-03
2.038091125e+02;9.413601365e-04
2.040104675e+02;3.604720579e-03
2.042118683e+02;8.495201473e-04
2.044132690e+02;3.099600552e-03
2.046147003e+02;-1.148000156e-04
2.048161469e+02;2.456720453e-03
2.050176086e+02;1.170960139e-03
2.052190857e+02;2.617440419e-03
2.054205933e+02;5.740000634e-04
2.056221161e+02;1.744960318e-03
2.058236542e+02;9.872801602e-04
2.060252075e+02;4.592000623e-04
2.062267914e+02;1.331680221e-03
2.064283905e+02;1.676080283e-03
2.066300049e+02;2.755200490e-03
